"name"|"cost"|"discount"|"originalPrice"|"ratings"|"noReviews"|"votes"|"['Address']"|"['Bedrooms']"|"['Bathrooms']"|"['Balconies']"|"['Furnished']"|"['Possession Status']"|"['Floor Number']"|"['Total Floors']"|"['Units on the Floor ']"|"['Covered Area ']"|"['Carpet/Builtup Area ']"|"['Additional Rooms ']"|"['Facing ']"|"['Overlooking ']"|"['Age of Construction ']"|"['Transaction Type ']"|"['Type of Ownership ']"|"['Units Available ']"|"['Plot Area ']"|"['Possession By']"|""|ImageURL"
11|http://magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-21-in-New-Delhi&id=dSJhHn11qspzpSvf+uAgZw==|2 BHK, 1050 Sq-ft Flat For Sale|38.0|, Lacs|3,619|, Sq-ft|| Dec 26, 14 |RO Water System, Internet/Wi-Fi Connectivity, Private Terrace/Garden, Vaastu Compliant, Piped Gas, Air Conditioned, Intercom Facility, Maintenance Staff, Waste Disposal, Jogging and Strolling Track, Banquet Hall, Water Storage, DTH Television Facility, Conference Room, Service/Goods Lift, Bar/Lounge, Visitor Parking, Cafeteria/Food Court, Reserved Parking, Park, Outdoor Tennis Courts, Security, Laundry Service, Lift, Power Back Up, Club House, Gymnasium, Swimming Pool|L Zone, Dwarka Sector 21, New Delhi - Dwarka - 110077|2|2|2|Semi-Furnished|Under Construction|7 |15 |7 |1050|N/A|N/A|North - East |Garden/Park , Pool , Main Road |N/A|New Property|Freehold|1|N/A|Dec, 18|
12|http://magicbricks.com/propertyDetails/3-BHK-217-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Safdarjung-Enclave-in-New-Delhi&id=ptiXu5O3tG9zpSvf+uAgZw==|3 BHK, 217 Sq-yrd Builder Floor Apartment For Sale|2.25|, Crores|1.03 Lacs|, Sq-yrd|| Dec 26, 14 |Vaastu Compliant, Piped Gas, Waste Disposal, Park, Jogging and Strolling Track, Security, Water Storage, Lift, Power Back Up, Club House, Gymnasium|B-5 Block, B 5 Block, New Delhi - South - 110029|3|3|1|Furnished|Ready to Move|2 |3 |1 |217|N/A|N/A|South - East |N/A|10 to 15 years|Resale|Freehold|1|N/A|N/A|
13|http://magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Vasant-Kunj-Sector-D-in-New-Delhi&id=UPndPZI8+V5zpSvf+uAgZw==|1 BHK, 650 Sq-ft Flat For Sale|60.0|, LacsNegotiable|9,231|, Sq-ft|| Dec 26, 14 |Private Terrace/Garden, Piped Gas, Air Conditioned, Maintenance Staff, Reserved Parking, Park, Security, Laundry Service, Water Storage, Lift, Power Back Up, Service/Goods Lift, Club House, Rain Water Harvesting, Visitor Parking|Kaveri apartment, Sector-d, Pkt 6., Vasant Kunj Sector D, New Delhi - South - 110070|1|2|N/A|Furnished|Ready to Move|2 |4 |12 |650|N/A|N/A|East |Pool , Main Road |Less than 5 years|Resale|Freehold|4|N/A|N/A|
14|http://magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dwarka-Sector-23-in-New-Delhi&id=R1GvMa0rS9hzpSvf+uAgZw==|2 BHK, 800 Sq-ft Builder Floor Apartment For Sale|40.0|, LacsNegotiable|5,000|, Sq-ft|| Dec 26, 14 |Reserved Parking, Security, Lift, Club House|Dwarka, Sec-23, A-79, Block-a, Pochanpur Extension, New Delhi, Dwarka Sector 23, New Delhi - Dwarka - 110077|2|2|1|Semi-Furnished|Ready to Move|2 |4 |N/A|800|N/A|N/A|East |Garden/Park |New Construction|New Property|POA|1|N/A|N/A|
15|http://magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-West-Enclave-in-New-Delhi&id=LRWnAUi9gE9zpSvf+uAgZw==|3 BHK, 1200 Sq-ft Flat For Sale|1.0|, Crores|8,333|, Sq-ft|| Dec 26, 14 ||Pragati Apartments West Enclave Pitampura Delhi, West Enclave, Pitampura, New Delhi - North|3|2|2|Semi-Furnished|Ready to Move|3 |4 |4 |1200|N/A|Puja Room|East |Garden/Park , Main Road |5 to 10 years|Resale|Freehold|1|N/A|N/A|
16|http://magicbricks.com/propertyDetails/4-BHK-2250-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dwarka-Sector-12-in-New-Delhi&id=wi0zmD/sx11zpSvf+uAgZw==|4 BHK, 2250 Sq-ft Builder Floor Apartment For Sale|2.75|, CroresNegotiable|12,222|, Sq-ft|| Dec 25, 14 |Vaastu Compliant, Piped Gas, Reserved Parking, Waste Disposal, Park, Security, Water Storage, Lift, Power Back Up, Rain Water Harvesting, Visitor Parking|dwarka sector 12, Dwarka Sector 12, New Delhi - Dwarka - 110075|4|4|3|Furnished|Ready to Move|1 |4 |1 |2250|2000|Servant Room|East |Garden/Park |Less than 5 years|Resale|Freehold|2|2250|N/A|
17|http://magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Bharthal-in-New-Delhi&id=I3XZaAuVULhzpSvf+uAgZw==|2 BHK, 900 Sq-ft Flat For Sale|36.90|, Lacs|4,100|, Sq-ft|| Dec 25, 14 |RO Water System, Internet/Wi-Fi Connectivity, Private Terrace/Garden, Vaastu Compliant, Piped Gas, Air Conditioned, Intercom Facility, Maintenance Staff, Waste Disposal, Jogging and Strolling Track, Banquet Hall, Water Storage, DTH Television Facility, Conference Room, Service/Goods Lift, Bar/Lounge, Visitor Parking, Cafeteria/Food Court, Reserved Parking, Park, Outdoor Tennis Courts, Security, Laundry Service, Lift, Power Back Up, Club House, Rain Water Harvesting, Gymnasium, Swimming Pool|ANTRIKSH VICTORIAN COUNTY, DWARKA, NEW DELHI, Bharthal, Dwarka, New Delhi - Dwarka|2|2|4|Semi-Furnished|Under Construction|6 |27 |2 |900|N/A|Puja Room|East |Garden/Park , Pool , Main Road |N/A|New Property|Freehold|1|100|Jun, 18|
18|http://magicbricks.com/propertyDetails/3-BHK-725-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Uttam-Nagar-in-New-Delhi&id=RngvoQjnPuNzpSvf+uAgZw==|3 BHK, 725 Sq-ft Builder Floor Apartment For Sale|36.0|, Lacs|4,966|, Sq-ft|14 | Dec 24, 14 |Vaastu Compliant, Intercom Facility, Reserved Parking, Water Storage, Lift, Visitor Parking|Uttam Nagar, New Delhi, Uttam Nagar, New Delhi - West - 110059|3|2|1|Semi-Furnished|Ready to Move|2 |4 |N/A|725|N/A|Store|North - East |Main Road |New Construction|New Property|Freehold|8|700|N/A|
19|http://magicbricks.com/propertyDetails/3-BHK-830-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Uttam-Nagar-in-New-Delhi&id=zSAYG+rQBVVzpSvf+uAgZw==|3 BHK, 830 Sq-ft Builder Floor Apartment For Sale|30.0|, Lacs|3,614|, Sq-ft|| Dec 24, 14 |Vaastu Compliant, Intercom Facility, Waste Disposal, Water Storage, Lift|Uttam Nagar, New Delhi - West|3|2|1|Furnished|Ready to Move|1 |4 |N/A|830|N/A|N/A|N/A|N/A|New Construction|New Property|N/A|N/A|N/A|N/A|
20|http://magicbricks.com/propertyDetails/1-BHK-505-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Uttam-Nagar-in-New-Delhi&id=ixXuk8frqRhzpSvf+uAgZw==|1 BHK, 505 Sq-ft Builder Floor Apartment For Sale|16.71|, Lacs|3,309|, Sq-ft|| Dec 24, 14 |RO Water System, Vaastu Compliant, Intercom Facility, Reserved Parking, Waste Disposal, Water Storage, Conference Room, Visitor Parking|NEAR WEST METRO STATION, UTTAM NAGARNEW DELHI, Uttam Nagar, New Delhi - West - 110059|1|1|1|Semi-Furnished|Ready to Move|1 |4 |2 |505|490|N/A|North |Main Road |New Construction|New Property|Freehold|2|2020|N/A|
